ORD-00152,2025-06-05 00:00:00.000,CUST-0026,Customer 026,Bago,Taungoo,Electronics,Laptop,4,1203900,0,4815600,3800000,1015600,Credit Card,Thiri,Completed
ORD-00153,2025-01-01 00:00:00.000,CUST-0181,Customer 181,Yangon,Hlaing,Electronics,Monitor,5,393300,0.05,1868175,1500000,368175,Credit Card,Su Su,Completed
ORD-00154,2025-08-04 00:00:00.000,CUST-0151,Customer 151,Naypyidaw,Zabuthiri,Accessories,Webcam,5,90000,0.05,427500,260000,167500,KBZ Pay,Htet Htet,Completed
ORD-00155,2025-10-21 00:00:00.000,CUST-0247,Customer 247,Yangon,Mayangone,Electronics,Headphones,2,90500,0.08,0,0,0,Cash,Nandar,Cancelled
ORD-00156,2025-12-18 00:00:00.000,CUST-0210,Customer 210,Yangon,Tamwe,Electronics,Smartphone,1,685200,0.15,582420,470000,112420,KBZ Pay,Aung Aung,Completed
ORD-00157,2026-06-22 00:00:00.000,CUST-0048,Customer 048,Bago,Bago,Electronics,Headphones,1,97900,0.08,90068,55000,35068,Bank Transfer,Thiri,Completed
ORD-00158,2025-12-27 00:00:00.000,CUST-0073,Customer 073,Yangon,Mayangone,Electronics,Headphones,6,92200,0.1,0,0,0,Bank Transfer,Thiri,Cancelled
ORD-00159,2026-08-12 00:00:00.000,CUST-0141,Customer 141,Yangon,Tamwe,Accessories,USB Drive,6,31100,0.08,171672,108000,63672,KBZ Pay,Aung Aung,Completed
ORD-00160,2025-10-06 00:00:00.000,CUST-0199,Customer 199,Mandalay,Chanmyathazi,Office Supplies,Keyboard,6,46100,0.02,271068,156000,115068,KBZ Pay,May Zin,Completed
ORD-00161,2026-08-28 00:00:00.000,CUST-0194,Customer 194,Mandalay,Mandalay,Office Supplies,Mouse,4,25800,0.05,98040,60000,38040,KBZ Pay,Kyaw Kyaw,Completed
ORD-00162,2025-01-03 00:00:00.000,CUST-0207,Customer 207,Mandalay,Amarapura,Office Supplies,Printer,5,370300,0.02,1814470,1400000,414470,Bank Transfer,Htet Htet,Completed
ORD-00163,2025-02-12 00:00:00.000,CUST-0124,Customer 124,Bago,Taungoo,Furniture,Meeting Table,3,479900,0,1439700,1095000,344700,Bank Transfer,May Zin,Completed
ORD-00164,2025-02-20 00:00:00.000,CUST-0157,Customer 157,Yangon,Yangon,Office Supplies,Mouse,2,26500,0.05,50350,30000,20350,Wave Money,May Zin,Completed
ORD-00165,2025-06-05 00:00:00.000,CUST-0007,Customer 007,Mandalay,Amarapura,Office Supplies,Keyboard,2,43400,0.05,82460,52000,30460,Wave Money,May Zin,Completed
ORD-00166,2025-04-18 00:00:00.000,CUST-0118,Customer 118,Yangon,Yangon,Electronics,Monitor,1,424500,0.02,0,0,0,Credit Card,May Zin,Cancelled
ORD-00167,2026-01-20 00:00:00.000,CUST-0026,Customer 026,Yangon,Yangon,Office Supplies,Mouse,5,28500,0.08,-131100,-75000,-56100,Cash,Aung Aung,Returned
ORD-00168,2025-01-10 00:00:00.000,CUST-0060,Customer 060,Yangon,Yangon,Furniture,Desk,2,297900,0.02,583884,420000,163884,Credit Card,May Zin,Completed
ORD-00169,2025-07-21 00:00:00.000,CUST-0161,Customer 161,Bago,Pyay,Office Supplies,Printer,7,385300,0,2697100,1960000,737100,KBZ Pay,May Zin,Completed
ORD-00170,2026-03-08 00:00:00.000,CUST-0002,Customer 002,Yangon,Tamwe,Office Supplies,Office Chair,3,229700,0.02,675318,495000,180318,Cash,Nandar,Completed
ORD-00171,2025-09-20 00:00:00.000,CUST-0068,Customer 068,Naypyidaw,Pyinmana,Office Supplies,Printer,7,393700,0,2755900,1960000,795900,Wave Money,Su Su,Completed
ORD-00172,2025-04-12 00:00:00.000,CUST-0231,Customer 231,Mandalay,Chanmyathazi,Furniture,Desk,1,314700,0.05,298965,210000,88965,Cash,Htet Htet,Completed
ORD-00173,2026-07-15 00:00:00.000,CUST-0125,Customer 125,Bago,Bago,Electronics,Headphones,5,91500,0.05,434625,275000,159625,Credit Card,Su Su,Completed
ORD-00174,2025-09-16 00:00:00.000,CUST-0186,Customer 186,Yangon,Hlaing,Accessories,Webcam,6,85800,0.08,473616,312000,161616,Credit Card,Htet Htet,Completed
ORD-00175,2026-03-29 00:00:00.000,CUST-0144,Customer 144,Yangon,Tamwe,Furniture,Meeting Table,2,486400,0.05,924160,730000,194160,Cash,Htet Htet,Completed
ORD-00176,2026-05-30 00:00:00.000,CUST-0030,Customer 030,Shan,Taunggyi,Electronics,Monitor,6,453100,0.1,2446740,1800000,646740,Cash,Thiri,Completed
ORD-00177,2025-03-25 00:00:00.000,CUST-0225,Customer 225,Naypyidaw,Zabuthiri,Furniture,Desk,5,326200,0.08,1500520,1050000,450520,Credit Card,May Zin,Completed
ORD-00178,2025-04-24 00:00:00.000,CUST-0196,Customer 196,Yangon,Yangon,Electronics,Monitor,1,423600,0.02,415128,300000,115128,KBZ Pay,Su Su,Completed
ORD-00179,2025-11-07 00:00:00.000,CUST-0166,Customer 166,Yangon,Hlaing,Office Supplies,Keyboard,4,47500,0,-190000,-104000,-86000,KBZ Pay,Su Su,Returned
ORD-00180,2026-03-05 00:00:00.000,CUST-0163,Customer 163,Yangon,Mayangone,Office Supplies,Keyboard,6,42400,0,254400,156000,98400,Bank Transfer,Su Su,Completed
ORD-00181,2025-05-10 00:00:00.000,CUST-0095,Customer 095,Yangon,Hlaing,Accessories,Power Bank,2,94600,0,-189200,-116000,-73200,Credit Card,Kyaw Kyaw,Returned
ORD-00182,2025-04-20 00:00:00.000,CUST-0226,Customer 226,Shan,Lashio,Electronics,Monitor,3,413200,0,1239600,900000,339600,Bank Transfer,Htet Htet,Completed
ORD-00183,2026-06-21 00:00:00.000,CUST-0191,Customer 191,Yangon,Yangon,Office Supplies,Office Chair,4,232800,0.05,884640,660000,224640,Credit Card,Kyaw Kyaw,Completed
ORD-00184,2025-02-12 00:00:00.000,CUST-0178,Customer 178,Mandalay,Chanmyathazi,Electronics,Monitor,5,438900,0.05,2084775,1500000,584775,Wave Money,Thiri,Completed
ORD-00185,2025-02-25 00:00:00.000,CUST-0097,Customer 097,Yangon,Tamwe,Electronics,Monitor,5,394600,0.02,1933540,1500000,433540,Credit Card,Htet Htet,Completed
ORD-00186,2026-07-06 00:00:00.000,CUST-0116,Customer 116,Bago,Pyay,Electronics,Laptop,4,1281100,0.1,4611960,3800000,811960,Bank Transfer,May Zin,Completed
ORD-00187,2026-07-28 00:00:00.000,CUST-0062,Customer 062,Naypyidaw,Pyinmana,Office Supplies,Office Chair,6,252600,0.08,1394352,990000,404352,KBZ Pay,Min Min,Completed
ORD-00188,2026-02-09 00:00:00.000,CUST-0242,Customer 242,Yangon,Tamwe,Office Supplies,Mouse,2,26600,0.05,50540,30000,20540,KBZ Pay,Thiri,Completed
ORD-00189,2025-08-01 00:00:00.000,CUST-0183,Customer 183,Yangon,Yangon,Accessories,Power Bank,1,84400,0.05,80180,58000,22180,Credit Card,Thiri,Completed
ORD-00190,2026-05-25 00:00:00.000,CUST-0042,Customer 042,Yangon,Mayangone,Electronics,Smartphone,3,637100,0.02,1873074,1410000,463074,Bank Transfer,Thiri,Completed
ORD-00191,2025-04-15 00:00:00.000,CUST-0188,Customer 188,Yangon,Mayangone,Electronics,Laptop,2,1237500,0.02,2425500,1900000,525500,KBZ Pay,Nandar,Completed
ORD-00192,2025-10-11 00:00:00.000,CUST-0069,Customer 069,Naypyidaw,Zabuthiri,Office Supplies,Keyboard,1,45800,0,45800,26000,19800,Wave Money,Nandar,Completed
ORD-00193,2026-03-25 00:00:00.000,CUST-0133,Customer 133,Mandalay,Mandalay,Electronics,Monitor,3,430700,0.08,1188732,900000,288732,Cash,Htet Htet,Completed
ORD-00194,2025-10-04 00:00:00.000,CUST-0186,Customer 186,Yangon,Tamwe,Electronics,Monitor,4,438500,0.08,1613680,1200000,413680,Wave Money,Thiri,Completed
ORD-00195,2025-12-16 00:00:00.000,CUST-0194,Customer 194,Bago,Taungoo,Electronics,Headphones,4,101100,0.08,372048,220000,152048,Cash,May Zin,Completed
ORD-00196,2026-07-15 00:00:00.000,CUST-0164,Customer 164,Yangon,Mayangone,Furniture,Desk,1,311500,0,0,0,0,Bank Transfer,Htet Htet,Cancelled
ORD-00197,2026-05-03 00:00:00.000,CUST-0183,Customer 183,Yangon,Yangon,Office Supplies,Mouse,4,26500,0,106000,60000,46000,KBZ Pay,Aung Aung,Completed
ORD-00198,2026-05-03 00:00:00.000,CUST-0120,Customer 120,Mandalay,Amarapura,Office Supplies,Keyboard,4,43100,0,172400,104000,68400,Cash,Thiri,Completed
ORD-00199,2025-05-02 00:00:00.000,CUST-0224,Customer 224,Bago,Pyay,Accessories,Power Bank,1,90600,0.05,86070,58000,28070,Credit Card,Min Min,Completed
ORD-00200,2025-09-13 00:00:00.000,CUST-0027,Customer 027,Mandalay,Chanmyathazi,Electronics,Headphones,5,98500,0,492500,275000,217500,Credit Card,Su Su,Completed
ORD-00201,2026-04-08 00:00:00.000,CUST-0030,Customer 030,Mandalay,Mandalay,Office Supplies,Printer,5,394800,0.05,1875300,1400000,475300,Bank Transfer,May Zin,Completed
ORD-00202,2025-04-18 00:00:00.000,CUST-0132,Customer 132,Naypyidaw,Naypyidaw,Electronics,Smartphone,2,599000,0.02,1174040,940000,234040,Cash,Nandar,Completed
ORD-00203,2026-04-28 00:00:00.000,CUST-0169,Customer 169,Mandalay,Amarapura,Furniture,Desk,2,322000,0.08,592480,420000,172480,KBZ Pay,Nandar,Completed
ORD-00204,2025-01-13 00:00:00.000,CUST-0121,Customer 121,Mandalay,Amarapura,Furniture,Bookshelf,6,189600,0,1137600,690000,447600,Bank Transfer,Htet Htet,Completed
ORD-00205,2026-08-10 00:00:00.000,CUST-0138,Customer 138,Naypyidaw,Pyinmana,Electronics,Headphones,3,102500,0.02,301350,165000,136350,Credit Card,Nandar,Completed
ORD-00206,2025-08-15 00:00:00.000,CUST-0173,Customer 173,Yangon,Hlaing,Office Supplies,Office Chair,7,220900,0.05,1468985,1155000,313985,Cash,Htet Htet,Completed
ORD-00207,2025-09-30 00:00:00.000,CUST-0158,Customer 158,Mandalay,Mandalay,Office Supplies,Office Chair,5,243100,0.05,1154725,825000,329725,KBZ Pay,Su Su,Completed
ORD-00208,2025-06-08 00:00:00.000,CUST-0159,Customer 159,Yangon,Tamwe,Office Supplies,Keyboard,3,41800,0.02,122892,78000,44892,Bank Transfer,Htet Htet,Completed
ORD-00209,2025-01-19 00:00:00.000,CUST-0047,Customer 047,Mandalay,Amarapura,Electronics,Monitor,1,392400,0.02,384552,300000,84552,Wave Money,Min Min,Completed
ORD-00210,2025-04-28 00:00:00.000,CUST-0103,Customer 103,Naypyidaw,Naypyidaw,Office Supplies,Office Chair,7,225300,0.05,1498245,1155000,343245,Wave Money,Aung Aung,Completed
ORD-00211,2026-08-25 00:00:00.000,CUST-0198,Customer 198,Mandalay,Mandalay,Office Supplies,Keyboard,2,42600,0.08,78384,52000,26384,Bank Transfer,Aung Aung,Completed
ORD-00212,2026-07-17 00:00:00.000,CUST-0074,Customer 074,Shan,Lashio,Accessories,Webcam,3,83300,0.05,237405,156000,81405,Bank Transfer,Nandar,Completed
ORD-00213,2025-09-18 00:00:00.000,CUST-0182,Customer 182,Naypyidaw,Zabuthiri,Electronics,Monitor,7,419800,0.05,2791670,2100000,691670,Cash,Kyaw Kyaw,Completed
ORD-00214,2025-12-30 00:00:00.000,CUST-0135,Customer 135,Yangon,Tamwe,Accessories,USB Drive,4,29500,0.02,115640,72000,43640,Credit Card,Min Min,Completed
ORD-00215,2025-08-08 00:00:00.000,CUST-0228,Customer 228,Bago,Taungoo,Electronics,Smartphone,7,644800,0.08,4152512,3290000,862512,Bank Transfer,Nandar,Completed
ORD-00216,2026-08-19 00:00:00.000,CUST-0160,Customer 160,Mandalay,Chanmyathazi,Electronics,Headphones,2,93600,0.02,-183456,-110000,-73456,KBZ Pay,Nandar,Returned
ORD-00217,2025-07-22 00:00:00.000,CUST-0058,Customer 058,Shan,Muse,Accessories,USB Drive,2,33700,0.08,62008,36000,26008,Bank Transfer,Thiri,Completed
ORD-00218,2025-03-23 00:00:00.000,CUST-0189,Customer 189,Yangon,Tamwe,Electronics,Headphones,1,94500,0.15,80325,55000,25325,Cash,Aung Aung,Completed
ORD-00219,2025-06-10 00:00:00.000,CUST-0098,Customer 098,Yangon,Mayangone,Office Supplies,Printer,7,391200,0.05,0,0,0,Bank Transfer,Htet Htet,Cancelled
ORD-00220,2025-02-12 00:00:00.000,CUST-0002,Customer 002,Yangon,Hlaing,Office Supplies,Keyboard,6,43000,0.1,232200,156000,76200,Bank Transfer,Kyaw Kyaw,Completed
ORD-00221,2025-04-22 00:00:00.000,CUST-0059,Customer 059,Yangon,Hlaing,Office Supplies,Office Chair,3,245800,0.05,700530,495000,205530,Credit Card,Su Su,Completed
ORD-00222,2025-08-31 00:00:00.000,CUST-0079,Customer 079,Bago,Pyay,Accessories,Webcam,7,88500,0.08,569940,364000,205940,Bank Transfer,Kyaw Kyaw,Completed
ORD-00223,2026-08-27 00:00:00.000,CUST-0200,Customer 200,Yangon,Yangon,Office Supplies,Keyboard,4,47000,0,188000,104000,84000,Wave Money,Htet Htet,Completed
ORD-00224,2025-04-07 00:00:00.000,CUST-0011,Customer 011,Yangon,Tamwe,Electronics,Headphones,7,99900,0.02,685314,385000,300314,Wave Money,Nandar,Completed
ORD-00225,2025-09-25 00:00:00.000,CUST-0042,Customer 042,Mandalay,Mandalay,Office Supplies,Printer,7,388700,0,-2720900,-1960000,-760900,KBZ Pay,Htet Htet,Returned
ORD-00226,2026-04-13 00:00:00.000,CUST-0220,Customer 220,Mandalay,Amarapura,Electronics,Monitor,5,447300,0.02,0,0,0,Cash,Aung Aung,Cancelled
ORD-00227,2026-06-04 00:00:00.000,CUST-0046,Customer 046,Shan,Muse,Electronics,Smartphone,6,698600,0.1,3772440,2820000,952440,Wave Money,May Zin,Completed
ORD-00228,2025-01-16 00:00:00.000,CUST-0247,Customer 247,Shan,Taunggyi,Accessories,USB Drive,6,32700,0,-196200,-108000,-88200,Wave Money,Nandar,Returned
ORD-00229,2026-06-21 00:00:00.000,CUST-0009,Customer 009,Yangon,Mayangone,Furniture,Bookshelf,2,167900,0.08,308936,230000,78936,Bank Transfer,Htet Htet,Completed
ORD-00230,2026-05-01 00:00:00.000,CUST-0214,Customer 214,Mandalay,Chanmyathazi,Furniture,Desk,3,329900,0.08,910524,630000,280524,KBZ Pay,Min Min,Completed
ORD-00231,2026-08-11 00:00:00.000,CUST-0051,Customer 051,Yangon,Hlaing,Electronics,Headphones,2,88900,0.02,174244,110000,64244,Cash,May Zin,Completed
ORD-00232,2025-12-04 00:00:00.000,CUST-0163,Customer 163,Naypyidaw,Naypyidaw,Office Supplies,Office Chair,6,249100,0.08,1375032,990000,385032,Wave Money,Aung Aung,Completed
ORD-00233,2025-09-29 00:00:00.000,CUST-0004,Customer 004,Yangon,Tamwe,Furniture,Meeting Table,7,492300,0.08,0,0,0,Wave Money,Su Su,Cancelled
ORD-00234,2025-05-23 00:00:00.000,CUST-0099,Customer 099,Yangon,Tamwe,Furniture,Desk,6,322900,0.1,1743660,1260000,483660,Cash,Htet Htet,Completed
ORD-00235,2025-07-26 00:00:00.000,CUST-0245,Customer 245,Yangon,Yangon,Accessories,Laptop Bag,7,71000,0.02,487060,301000,186060,Credit Card,Nandar,Completed
ORD-00236,2026-07-01 00:00:00.000,CUST-0083,Customer 083,Mandalay,Chanmyathazi,Electronics,Headphones,1,88000,0.08,-80960,-55000,-25960,Cash,Kyaw Kyaw,Returned
ORD-00237,2026-03-02 00:00:00.000,CUST-0142,Customer 142,Naypyidaw,Naypyidaw,Accessories,Laptop Bag,1,72700,0.08,66884,43000,23884,Credit Card,Nandar,Completed
ORD-00238,2026-03-13 00:00:00.000,CUST-0233,Customer 233,Mandalay,Mandalay,Electronics,Headphones,1,94500,0.02,92610,55000,37610,Wave Money,Min Min,Completed
ORD-00239,2025-11-30 00:00:00.000,CUST-0062,Customer 062,Naypyidaw,Pyinmana,Accessories,Power Bank,2,92400,0.05,-175560,-116000,-59560,Bank Transfer,Aung Aung,Returned
ORD-00240,2026-03-08 00:00:00.000,CUST-0195,Customer 195,Yangon,Tamwe,Electronics,Smartphone,2,657600,0.08,1209984,940000,269984,Bank Transfer,Htet Htet,Completed
ORD-00241,2025-07-20 00:00:00.000,CUST-0147,Customer 147,Shan,Muse,Furniture,Desk,5,319600,0,-1598000,-1050000,-548000,Cash,Su Su,Returned
ORD-00242,2026-08-28 00:00:00.000,CUST-0004,Customer 004,Yangon,Yangon,Office Supplies,Office Chair,1,247800,0.02,242844,165000,77844,Credit Card,Kyaw Kyaw,Completed
ORD-00243,2025-03-17 00:00:00.000,CUST-0210,Customer 210,Mandalay,Amarapura,Electronics,Headphones,2,94600,0.15,160820,110000,50820,Cash,Aung Aung,Completed
ORD-00244,2026-07-27 00:00:00.000,CUST-0168,Customer 168,Mandalay,Amarapura,Accessories,Laptop Bag,4,74600,0.05,283480,172000,111480,Wave Money,Kyaw Kyaw,Completed
ORD-00245,2025-10-18 00:00:00.000,CUST-0097,Customer 097,Mandalay,Mandalay,Office Supplies,Keyboard,1,41500,0,41500,26000,15500,Credit Card,Su Su,Completed
ORD-00246,2025-12-07 00:00:00.000,CUST-0088,Customer 088,Mandalay,Amarapura,Office Supplies,Keyboard,6,43400,0.08,239568,156000,83568,Cash,Thiri,Completed
ORD-00247,2026-07-25 00:00:00.000,CUST-0001,Customer 001,Mandalay,Mandalay,Electronics,Headphones,3,88100,0.05,-251085,-165000,-86085,Bank Transfer,Nandar,Returned
ORD-00248,2025-01-19 00:00:00.000,CUST-0091,Customer 091,Mandalay,Mandalay,Furniture,Desk,1,326100,0.15,277185,210000,67185,Cash,Kyaw Kyaw,Completed
ORD-00249,2025-12-09 00:00:00.000,CUST-0082,Customer 082,Naypyidaw,Pyinmana,Electronics,Monitor,4,432500,0,1730000,1200000,530000,Credit Card,Thiri,Completed
ORD-00250,2026-02-16 00:00:00.000,CUST-0202,Customer 202,Mandalay,Mandalay,Electronics,Smartphone,3,634900,0.15,1618995,1410000,208995,Cash,Su Su,Completed
ORD-00251,2025-09-23 00:00:00.000,CUST-0093,Customer 093,Mandalay,Chanmyathazi,Accessories,USB Drive,7,33900,0.08,218316,126000,92316,KBZ Pay,Kyaw Kyaw,Completed
ORD-00252,2026-01-22 00:00:00.000,CUST-0101,Customer 101,Mandalay,Amarapura,Electronics,Smartphone,4,628700,0.05,2389060,1880000,509060,KBZ Pay,Thiri,Completed
ORD-00253,2026-07-28 00:00:00.000,CUST-0099,Customer 099,Mandalay,Chanmyathazi,Office Supplies,Office Chair,1,223400,0.02,218932,165000,53932,Credit Card,Thiri,Completed
ORD-00254,2026-01-10 00:00:00.000,CUST-0048,Customer 048,Mandalay,Amarapura,Furniture,Bookshelf,3,178600,0.05,509010,345000,164010,Wave Money,Nandar,Completed
ORD-00255,2025-04-28 00:00:00.000,CUST-0047,Customer 047,Naypyidaw,Naypyidaw,Office Supplies,Keyboard,4,44500,0,-178000,-104000,-74000,Cash,Htet Htet,Returned
ORD-00256,2025-07-21 00:00:00.000,CUST-0136,Customer 136,Naypyidaw,Pyinmana,Electronics,Monitor,3,413900,0.02,1216866,900000,316866,Bank Transfer,Su Su,Completed
ORD-00257,2026-03-16 00:00:00.000,CUST-0075,Customer 075,Shan,Taunggyi,Electronics,Laptop,5,1344400,0.02,0,0,0,Wave Money,Thiri,Cancelled
ORD-00258,2025-06-04 00:00:00.000,CUST-0229,Customer 229,Yangon,Tamwe,Office Supplies,Keyboard,3,41600,0.08,114816,78000,36816,KBZ Pay,Su Su,Completed
ORD-00259,2025-05-05 00:00:00.000,CUST-0059,Customer 059,Yangon,Mayangone,Electronics,Monitor,6,426900,0.08,0,0,0,Bank Transfer,May Zin,Cancelled
ORD-00260,2026-05-15 00:00:00.000,CUST-0123,Customer 123,Yangon,Mayangone,Electronics,Headphones,5,89700,0.05,426075,275000,151075,Bank Transfer,May Zin,Completed
ORD-00261,2026-07-08 00:00:00.000,CUST-0243,Customer 243,Bago,Bago,Electronics,Laptop,5,1218500,0.02,0,0,0,Credit Card,Aung Aung,Cancelled
ORD-00262,2026-08-27 00:00:00.000,CUST-0082,Customer 082,Mandalay,Mandalay,Office Supplies,Mouse,2,28000,0.05,0,0,0,Credit Card,Nandar,Cancelled
ORD-00263,2025-08-02 00:00:00.000,CUST-0064,Customer 064,Mandalay,Amarapura,Office Supplies,Mouse,5,26400,0.1,118800,75000,43800,Wave Money,Min Min,Completed
ORD-00264,2025-04-27 00:00:00.000,CUST-0184,Customer 184,Mandalay,Amarapura,Office Supplies,Office Chair,6,225800,0.08,1246416,990000,256416,Cash,Htet Htet,Completed
ORD-00265,2026-07-12 00:00:00.000,CUST-0228,Customer 228,Yangon,Hlaing,Electronics,Monitor,2,452300,0.05,-859370,-600000,-259370,KBZ Pay,Kyaw Kyaw,Returned
ORD-00266,2026-08-10 00:00:00.000,CUST-0206,Customer 206,Yangon,Mayangone,Office Supplies,Mouse,3,29900,0.02,87906,45000,42906,Bank Transfer,Min Min,Completed
ORD-00267,2025-03-23 00:00:00.000,CUST-0081,Customer 081,Mandalay,Chanmyathazi,Furniture,Meeting Table,5,518000,0.15,2201500,1825000,376500,Bank Transfer,Aung Aung,Completed
ORD-00268,2025-05-27 00:00:00.000,CUST-0214,Customer 214,Yangon,Tamwe,Office Supplies,Printer,7,387700,0.1,2442510,1960000,482510,Bank Transfer,Min Min,Completed
ORD-00269,2026-07-20 00:00:00.000,CUST-0019,Customer 019,Mandalay,Amarapura,Office Supplies,Office Chair,2,233600,0.08,429824,330000,99824,Wave Money,Su Su,Completed
ORD-00270,2025-09-21 00:00:00.000,CUST-0232,Customer 232,Shan,Muse,Electronics,Monitor,1,409400,0.05,388930,300000,88930,Bank Transfer,Nandar,Completed
ORD-00271,2025-07-07 00:00:00.000,CUST-0158,Customer 158,Naypyidaw,Pyinmana,Accessories,Laptop Bag,2,70300,0.02,137788,86000,51788,Credit Card,May Zin,Completed
ORD-00272,2025-12-24 00:00:00.000,CUST-0102,Customer 102,Yangon,Mayangone,Electronics,Headphones,5,101800,0,0,0,0,Wave Money,Nandar,Cancelled
ORD-00273,2025-03-07 00:00:00.000,CUST-0034,Customer 034,Yangon,Tamwe,Furniture,Bookshelf,4,169800,0.08,624864,460000,164864,Credit Card,May Zin,Completed
ORD-00274,2026-03-27 00:00:00.000,CUST-0233,Customer 233,Bago,Taungoo,Electronics,Monitor,3,387900,0.05,1105515,900000,205515,Cash,Kyaw Kyaw,Completed
ORD-00275,2026-03-13 00:00:00.000,CUST-0010,Customer 010,Yangon,Tamwe,Office Supplies,Printer,1,357100,0.1,321390,280000,41390,KBZ Pay,Htet Htet,Completed
ORD-00276,2026-04-01 00:00:00.000,CUST-0205,Customer 205,Mandalay,Amarapura,Electronics,Headphones,6,99900,0.08,551448,330000,221448,Credit Card,Min Min,Completed
ORD-00277,2026-04-16 00:00:00.000,CUST-0079,Customer 079,Naypyidaw,Pyinmana,Electronics,Smartphone,2,683700,0.08,1258008,940000,318008,Cash,Aung Aung,Completed
ORD-00278,2025-08-29 00:00:00.000,CUST-0172,Customer 172,Mandalay,Amarapura,Furniture,Bookshelf,6,191400,0.05,1090980,690000,400980,Bank Transfer,Aung Aung,Completed
ORD-00279,2025-06-06 00:00:00.000,CUST-0141,Customer 141,Shan,Taunggyi,Office Supplies,Mouse,1,29500,0.02,28910,15000,13910,Wave Money,Min Min,Completed
ORD-00280,2025-06-26 00:00:00.000,CUST-0217,Customer 217,Yangon,Mayangone,Accessories,USB Drive,1,33000,0.05,31350,18000,13350,Wave Money,Nandar,Completed
ORD-00281,2025-06-24 00:00:00.000,CUST-0094,Customer 094,Yangon,Yangon,Accessories,USB Drive,1,30900,0,30900,18000,12900,Cash,Aung Aung,Completed
ORD-00282,2026-06-17 00:00:00.000,CUST-0099,Customer 099,Mandalay,Chanmyathazi,Office Supplies,Keyboard,1,44000,0.15,37400,26000,11400,Cash,May Zin,Completed
ORD-00283,2026-05-11 00:00:00.000,CUST-0031,Customer 031,Yangon,Hlaing,Furniture,Desk,4,327800,0,1311200,840000,471200,Credit Card,Su Su,Completed
ORD-00284,2026-06-12 00:00:00.000,CUST-0137,Customer 137,Yangon,Hlaing,Office Supplies,Office Chair,6,229100,0.08,1264632,990000,274632,KBZ Pay,Nandar,Completed
ORD-00285,2025-09-20 00:00:00.000,CUST-0021,Customer 021,Yangon,Tamwe,Electronics,Headphones,4,93400,0.08,343712,220000,123712,Credit Card,Htet Htet,Completed
ORD-00286,2025-08-23 00:00:00.000,CUST-0165,Customer 165,Yangon,Yangon,Furniture,Bookshelf,2,181300,0,362600,230000,132600,Bank Transfer,Kyaw Kyaw,Completed
ORD-00287,2026-02-02 00:00:00.000,CUST-0228,Customer 228,Mandalay,Mandalay,Furniture,Bookshelf,1,191700,0.02,187866,115000,72866,Cash,Su Su,Completed
ORD-00288,2025-07-07 00:00:00.000,CUST-0170,Customer 170,Yangon,Yangon,Electronics,Headphones,7,90700,0,634900,385000,249900,Bank Transfer,Min Min,Completed
ORD-00289,2025-06-24 00:00:00.000,CUST-0126,Customer 126,Bago,Taungoo,Electronics,Monitor,5,409400,0.08,1883240,1500000,383240,Cash,Htet Htet,Completed
ORD-00290,2026-06-12 00:00:00.000,CUST-0215,Customer 215,Mandalay,Mandalay,Office Supplies,Mouse,4,29600,0,-118400,-60000,-58400,Cash,Aung Aung,Returned
ORD-00291,2026-05-19 00:00:00.000,CUST-0079,Customer 079,Mandalay,Amarapura,Electronics,Headphones,3,98200,0.15,250410,165000,85410,Bank Transfer,Htet Htet,Completed
ORD-00292,2026-04-16 00:00:00.000,CUST-0022,Customer 022,Naypyidaw,Zabuthiri,Accessories,Laptop Bag,5,75400,0.08,346840,215000,131840,Credit Card,Aung Aung,Completed
ORD-00293,2026-06-13 00:00:00.000,CUST-0181,Customer 181,Yangon,Mayangone,Office Supplies,Printer,2,401100,0.02,786156,560000,226156,Bank Transfer,Nandar,Completed
ORD-00294,2025-12-26 00:00:00.000,CUST-0057,Customer 057,Shan,Muse,Furniture,Meeting Table,1,507100,0.1,456390,365000,91390,Credit Card,May Zin,Completed
ORD-00295,2025-06-08 00:00:00.000,CUST-0178,Customer 178,Naypyidaw,Zabuthiri,Furniture,Bookshelf,5,179900,0.02,881510,575000,306510,Cash,Kyaw Kyaw,Completed
ORD-00296,2025-01-15 00:00:00.000,CUST-0046,Customer 046,Yangon,Hlaing,Furniture,Desk,6,298800,0.08,1649376,1260000,389376,KBZ Pay,Thiri,Completed
ORD-00297,2025-08-11 00:00:00.000,CUST-0077,Customer 077,Yangon,Hlaing,Accessories,Power Bank,4,95700,0.08,352176,232000,120176,Wave Money,Su Su,Completed
ORD-00298,2026-06-07 00:00:00.000,CUST-0190,Customer 190,Yangon,Mayangone,Accessories,Power Bank,4,96500,0.15,328100,232000,96100,KBZ Pay,Aung Aung,Completed
ORD-00299,2025-11-28 00:00:00.000,CUST-0115,Customer 115,Yangon,Yangon,Accessories,Laptop Bag,7,71600,0,501200,301000,200200,Credit Card,Thiri,Completed
ORD-00300,2026-07-25 00:00:00.000,CUST-0239,Customer 239,Yangon,Yangon,Accessories,USB Drive,2,34400,0.02,67424,36000,31424,Credit Card,Kyaw Kyaw,Completed
ORD-00301,2026-03-03 00:00:00.000,CUST-0101,Customer 101,Naypyidaw,Pyinmana,Accessories,Webcam,6,89800,0.05,511860,312000,199860,Credit Card,Htet Htet,Completed
